id,user_id,comment_id,note_id,parent_comment_id,label,content,category
8766,U_135833,C_650069,P_7758,C_650069,4,这个案件跟订婚、结婚没有关系，问题是仅凭口供可以定罪？证据链根本不完整,daily
8767,U_127106,C_391532,P_7758,C_391532,4,虽然这个案子本身判的没问题，但是拿一个没问题的结论来宣扬一大堆谬论，实在可笑至极，懒得和电子宠物们争论太多，如果你们认为婚内出轨或者说通奸是正确的，认为我们远远不能被称之为一个文明的国度，那请你们到你们心目中理想的文明灯塔去，去享受文明灯塔能给你们带来的一切,daily
8768,U_140661,C_285035,P_7758,C_285035,4,所以特别建议在国内同性婚姻合法化男找男 女找女 男找女 女找男,daily
8769,U_222287,C_216317,P_7758,C_216317,4,说的很有道理，但是就这个案子来说，完全没抓住主要矛盾啊,daily
8770,U_222287,C_582757,P_7758,C_582757,4,这个案子是价值观的问题吗,daily
8771,U_95405,C_172501,P_7758,C_172501,1,直接等灭门不就行，随便判,daily
8772,U_142812,C_403921,P_7758,C_403921,4,想跟男的谈恋爱结婚的 来看看这条微博下面的牛鬼蛇神 能治好100%,daily
8773,U_14813,C_457741,P_7758,C_457741,4,就会搬西方的观点，西方还认可动物有继承权呢,daily
8774,U_15080,C_99898,P_7758,C_99898,3,写得太好了看完获得了很多新思路,daily
8775,U_187956,C_330729,P_7758,C_330729,4,你说的都对，就想知道到底是疑罪从有，还是疑罪从无？,daily
8776,U_187165,C_428382,P_7758,C_428382,4,那彩礼是什么？,daily
8777,U_178219,C_291850,P_7758,C_291850,1,订婚阻却强奸甚至只是其中一套违背现代观念的说辞，更多还有纠结于法院披露的案件细节不能证明有插入，定强奸罪明显枉法裁判等惊悚言论。甚至这类言论大部分都来自于法律同行男性，看了更觉可怕。,daily
8778,U_49024,C_202111,P_7758,C_202111,4,请问你是砖家还是专家？,daily
8779,U_77658,C_259782,P_7758,C_259782,4,劳东燕:我支持姜萍,daily
8780,U_232512,C_316543,P_7758,C_316543,4,要彩礼的都果断放弃，婚姻的基础是爱情，爱情不应该掺杂金钱，否则马上就变味了。爱情就不应该提钱，提钱的爱情都不适合婚姻。我老婆就没有要彩礼，我们自己奋斗，从无到有，现在生活富裕，相濡以沫，必定是要白头到老的，这样的女人才值得你去守护一辈子。,daily
8781,U_204969,C_152195,P_7758,C_152195,4,人，要首先把人当人，无论男女,daily
8782,U_205977,C_828949,P_7758,C_828949,4,国外一年保护男性，女的也能强奸男的！,daily
8783,U_35210,C_714738,P_7758,C_714738,4,再认定也不能拿各种特例来否认一切不利证据吧,daily
8784,U_23169,C_319235,P_7758,C_319235,4,@劳东燕2004 怎么不发表篇文章评论下安徽被精神病案呢,daily
8785,U_196455,C_394235,P_7758,C_394235,4,您终于出手了，此时也是我们凝视深渊的时刻。,daily
8786,U_159332,C_762496,P_7758,C_762496,4,真正的刑法大家,daily
8787,U_57160,C_739903,P_7758,C_739903,4,底层男性从此以后对女性更敬而远之了,daily
8788,U_23951,C_248814,P_7758,C_248814,4,为啥不继续支持姜萍！！！姜萍需要你的帮助,daily
8789,U_11669,C_161473,P_7758,C_161473,4,索要彩礼是算现代社会价值观呢还是传统社会价值观呢？,daily
8790,U_253039,C_642587,P_7758,C_642587,4,评论大都是断章取义,daily
8791,U_59280,C_499298,P_7758,C_499298,4,刚摆脱了贫穷，离文明还很遥远，尤其农村女性还很保守，她们的性知识是欠缺的。,daily
8792,U_104218,C_557201,P_7758,C_557201,4,所以国外不结婚和出生率下降是有道理的,daily
8793,U_95597,C_772958,P_7758,C_772958,4,这个案件引起巨大争议的主要问题是在明显缺乏科学物证的情况下，仅凭双方口供就判定了，这才让广大男同胞感到冒冷汗的,daily
8794,U_230700,C_708714,P_7758,C_708714,4,通奸都出来，最终要哪样？古代通奸也是大罪,daily
8795,U_86446,C_813766,P_7758,C_813766,4,白银案str侦破的时候一个劲吹多么先进，大同案就开始说str检测不准确了，要不靠str所有的案子都打回重审？,daily
8796,U_77974,C_8171,P_7758,C_8171,4,问下现代女性还有贞洁吗？,daily
8797,U_64423,C_664961,P_7758,C_664961,4,只要女方说不能干，就得停。这件事的意义在于此。别扯远了,daily
8798,U_160680,C_68186,P_7758,C_68186,4,"事物的发展有其客观规律，现在不光是两种观念的碰撞,更底层是社会经济基础和逻辑发生变化的，是生产关系和生产力的变化。是以前动辄只生男孩子为了挣公分和科技发展后劳动者由重体力向重脑力的变化。越是生产关系生产力落后，就越依赖以前的彩礼—性权力的逻辑。",daily
8799,U_45426,C_752639,P_7758,C_752639,4,无论传统还是现代，都从来没有认可订婚就天然应该发生性关系。即便在旧时代，订婚未结婚状态下发生性关系仍然被视作伤风败俗。而现代，也只是基于性关念的逐渐开放，不再把此视为伤风败俗而已。。。,daily
8800,U_247282,C_112742,P_7758,C_112742,4,能不能讲讲锜振东案？,daily
8801,U_123257,C_31705,P_7758,C_31705,4,很多男性网友觉得，订了婚，或给了彩礼，还不能合法的强奸，已经是离了大谱，大逆不道的事情了。,daily
8802,U_240972,C_348960,P_7758,C_348960,4,远离incel群体，保命要紧,daily
8803,U_111783,C_686954,P_7758,C_686954,4,大清亡了，那彩礼问题阁下又如何应对呢。,daily
8804,U_12752,C_663320,P_7758,C_663320,4,如果说将女性当作可予转让的财物，当作男方私人物品的观念是与现代文明格格不入的话，现实中，彩礼一定是女方主动要的，且是强制要求的，物化女性的恰恰就是女方自己。,daily
8805,U_200941,C_711572,P_7758,C_711572,4,那么，性同意权能否附条件？能附各种条件？其完整的效力体系是如何？,daily
8806,U_160683,C_136534,P_7758,C_136534,1,答案很明显，在它们眼里女的就是可供买卖的，底色就是这样,daily
8807,U_121707,C_722652,P_7758,C_722652,4,山西案判了就判了！我在乎的是，这个案子会不会成为某种模板？所有人要明白一点，某些骗子和所谓千门的创造力是无穷的，比如骗婚的时候，把这个案子带入进去，明明诈骗团队的女的是骗婚，但是经过一系列的操作和提前准备的各种证据，受害与加害方反转，不仅成功骗婚，还能得到更多的赔偿！,daily
8808,U_74943,C_657562,P_7758,C_657562,4,评论区太精彩啦！,daily
8809,U_57026,C_288391,P_7758,C_288391,4,看见了彩虹博主同志之声微博发的关于北理工大学师德失范事情的评论，人物是两位男性，具体来看，好像因为实际情况，舆论很多没有站在举报者这一边。也想听听劳老师的分析和看法，如果老师能关注一下就好了。,daily
8810,U_136272,C_620530,P_7758,C_620530,4,他们只是保护性别权力秩序的泱泱兵士,daily
8811,U_200941,C_427938,P_7758,C_427938,4,劳教授，这是作文还是论文？,daily
8812,U_175981,C_505110,P_7758,C_505110,1,强烈要求强J罪，去掉妇女二字,daily
8813,U_118287,C_406222,P_7758,C_406222,4,当看到这则新闻的判决，我和身边同学都没有感到一丝意外，觉得本就该如此，还不理解怎么会引起如此巨大的舆论，再仔细一看评论区，感觉不可思议，这些魔幻的评论让人一眼就能识别性别立场，只能说法治建设仍任重道远。,daily
8814,U_159637,C_816811,P_7758,C_816811,4,阻却的是女方父母呀 否则早枪毙了,daily
8815,U_218508,C_327578,P_7758,C_327578,4,刚在微信公众号看完劳教授的文章，评论区基本盘同样让人大开眼界，劳教授辛苦了刑法学界需要更多女性,daily
8816,U_16452,C_106384,P_7758,C_106384,4,从文明的角度来讲，饮食男女是做爱，为啥得出女方受侵犯的结论呢？我们反对的强，是未经性许可的，而不是男女朋友这种确立性许可关系中的时间地点的纠纷。,daily
8817,U_16452,C_825156,P_7758,C_825156,4,要尊重合同与契约，订婚就是双方确立性关系，甚至男女朋友就是双方确立性关系。在这种情况下不存在强的问题。别搬西方的那一套出来，按西方的子女还能把父母告进监狱呢，中国允许吗？觉得西方好，西方文明，就请去西方。我们是中国人。,daily
8818,U_170665,C_787247,P_7758,C_787247,4,那协议如果违法，又没公证，搞不好本身就是无效协议，你们有这男的不要看到“彩礼”二字就应激。法律就是法律，他自己承认强奸后又翻供，不是纯纯敢做不敢当么。//@用户7715942644:你从性权利的法律角度去纠正彩礼与性的传统观念。但从双方的协议可以看出这就是一个关于彩礼与性的交易契约。谁违背了更...全文,daily
8819,U_242528,C_407153,P_7758,C_407153,4,@走出三峡3 建议看看劳教授的评论,daily
8820,U_192984,C_477066,P_7758,C_477066,4,聊天、加微信、发信息等所有增进人际间交流往来的通道都被堵死了，到处都是监控，人类该怎么去表达交流？如何求爱表白？如何获知对方的性同意权？按现实社会风气不同意追求就网上曝光他（她）的求爱隐私信息让社死，任何试探求爱示爱求偶的言行都被冠以贬义词搭讪、性骚扰、猥亵等，道德底线是不许求爱,daily
8821,U_62129,C_73711,P_7758,C_73711,4,婚姻都快要被时代淘汰了,daily
8822,U_220123,C_697859,P_7758,C_697859,4,你说2+3=5，总有人说等于4，也有人说等于6，还有其它多种多样答案的,daily
8823,U_11568,C_248683,P_7758,C_248683,4,仅就现象而现象，无异于隔靴搔痒。现象反映的是极度物化的人与人的社会关系，制造或产生这种刺裸裸金钱关系的根本至因是什么？影响和决定人们价值观的正是反映人们现实社会关系的生产关系。这绝不是现代或传统这种主观的抽象概念所能诠释的，“法”不万能。,daily
8824,U_77075,C_771114,P_7758,C_771114,4,扯一堆空话 丝毫不敢提核心问题 争议如此大是因为彩礼吗？是因为订婚吗？都不是 是性同意的量化 是没有诬告反坐的对等威慑,daily
8825,U_197016,C_122510,P_7758,C_122510,4,劳教授在自己设定的各种定义下，不断跳跃，而且使用的规矩（法律度量衡），不断变换，两大法系（大陆，海洋）不停。婚姻法是针对社会最小单位制定的法律，也是统治阶级统治的基础工具。看似小，却包含社会方方面面。马克思认为婚姻是一份契约，就是一个共同生活的合同，不贬低也不能神话。,daily
8826,U_246327,C_28703,P_7758,C_28703,1,彩礼仅是结婚押金，法律不保证男人从此就恬不知耻的拥有强奸也应该的免责权。押金更不是买卖性奴款。在铁证如山时，还有人在质疑的全是——维护强奸合法的垃圾，认同交点彩礼做押金就买到一个女人，拥有了随时强奸她的自由与幸福。恶劣！,daily
8827,U_81921,C_87651,P_7758,C_87651,2,如果改成“上网的大部分男性和一部分女性离文明还很遥远”，会不会好过点？这部分人被按头普法，也是时代的进步，虽然这个进步的确让人有点难过。//@善良的人有话说now:我们离文明还很遥远，看了评论让人更伤心💔,daily
8828,U_192984,C_364500,P_7758,C_364500,4,呼吁人类多关注强调男女平等性观念，别过分偏执纠结在意性同意权，同意与否一念之差，能有什么伤害？顶多害羞难为情尴尬一下，值得去野蛮凶残暴恐伤害他好几年甚至要他死才能发泄私愤吗？纵容鼓励任由这种性心理疾病障碍、不健康心理、不平衡心态无限扩展，扩大矛盾加深仇恨，不利于人类社会和谐稳定。,daily
8829,U_72882,C_495604,P_63101,C_495604,4,返乡叙事只适用于男性,daily
8830,U_127617,C_168881,P_63101,C_168881,4,那篇稿子并不是人物的诶,daily
8831,U_35393,C_45711,P_63101,C_45711,2,事实层面的问题更大，对男方有利的证据不讲（女方身体及内裤未检出男方基因），用一个事似而非的证据很弱的证据（床单）当证据。,daily
8832,U_141791,C_379662,P_63101,C_379662,2,另一个博主说的细节，男方学历造假欺骗女方，男方家怕女方反悔，以为“做成事实”就行了……这婚姻更像两个家庭之间的算计和博弈,daily
8833,U_208231,C_183564,P_63101,C_183564,4,第一段，会让很多对法院阴阳怪气阴谋论的男性大V汗颜。哦不是，他们从来不会汗颜。,daily
8834,U_188433,C_282520,P_63101,C_282520,1,怎么说呢 要以一百年前的大清视角来看女方 是很值得可怜 是最大的受害人。可是现在是2025年 只要你愿意 你的人生是可以自己做出改变的 任何人都不是阻碍。只不过最后还是很多人选择了回归大清的活法 即便爸妈是贪得无厌地把自己当商品在买卖依然接受。,daily
8835,U_216181,C_747463,P_63101,C_747463,2,受害者迫于来自亲人的压力甚至压迫，违抗本心逼自己和某一个相亲对象订婚。被强奸的当天、次日、某一日，都是家长的劝和谈判与博弈，无人在意——这些人至少一半是受害者的亲属——受害者的感受和想法。女人但凡把自己结婚生育的决定权让渡出去，极大概率要受委屈甚至受伤害的。,daily
8836,U_140277,C_556634,P_63101,C_556634,4,在当地一贯的操作是婚前发生性行为，男方就可以压价，比如彩礼就可以不给了，婚房不加名字了 然后男方家里就可以抓住女方的“把柄”，说她私生活混乱（哪怕是跟自己儿子发生性关系），婚后也可以一直拿这个名头羞辱她拿捏她 这个操作在全国也不少见，很多男方让女人婚前怀孕然后压价,daily
8837,U_109068,C_435580,P_63101,C_435580,1,所以所有拿这个事抖机灵玩梗的男的都被我意识上拉入了十八层黑名单,daily
8838,U_194028,C_451775,P_63101,C_451775,4,男方是性压抑+法盲，女方是性觉醒+可deal。于是，因双方认知无法协调便产生激烈的矛盾对决。我相信这个在快速变化的社会中普遍存在绝非个案。,daily
8839,U_31050,C_39293,P_63101,C_39293,4,我返乡了，是因为毕业那年遇上疫情网上面试没有顺利找到工作，工作两年了总觉得有一天会离开这里，但也可能不会。,daily
8840,U_207787,C_672882,P_63101,C_672882,3,不是女性，不是县城（或农村）出生，却能如此理解这个位置的女性，真的感动,daily
8841,U_73243,C_509245,P_63101,C_509245,4,农村这种家庭，发生这样的事也不稀奇。他们生孩子也就是传宗接代。工具人,daily
8842,U_254185,C_775000,P_63101,C_775000,2,我还以为是自由恋爱，相亲的话强奸犯就更该死了,daily
8843,U_245202,C_628718,P_63101,C_628718,4,@三禾的酒和奕潞的猫,daily
8844,U_148135,C_520457,P_63101,C_520457,4,你手写我💌👍,daily
8845,U_94501,C_657337,P_63101,C_657337,4,孟主播居然也引用纯欻欻峰哥“3D”理论了@峰哥亡命天涯,daily
8846,U_53505,C_200849,P_63101,C_168881,4,小号，非要说出来吗,daily
8847,U_128215,C_770418,P_68805,C_770418,2,保护一些反复无常的女性,daily
8848,U_250620,C_708501,P_68805,C_708501,4,这种事情在地球上98%上的国家都是无罪，就中国学者会瞎撤,daily
8849,U_203783,C_309893,P_68805,C_309893,4,后果由时间来检验,daily
8850,U_51936,C_577112,P_68805,C_577112,4,女方看似赢了 影响后果未来数据会知道的,daily
8851,U_13605,C_719731,P_68805,C_719731,4,恋爱有风险，订婚有风险，结婚有风险，请大家注意安全，一定要单身。,daily
8852,U_186658,C_667034,P_68805,C_667034,4,那是催促交割财产，不是催促结婚,daily
8853,U_60675,C_408805,P_68805,C_408805,4,订婚协议都提前签好啦～,daily
8854,U_87676,C_592702,P_68805,C_592702,4,能不能把收彩礼到退还彩礼的具体时间线写上,daily
8855,U_35210,C_20625,P_68805,C_20625,4,跟实际情况如何关系不大，而是执法连基因检测结果都不认基本都是依赖口供的方式后患无穷,daily
8856,U_27433,C_406275,P_68805,C_406275,4,女孩子又没经历过，肯定恐慌啦,daily
8857,U_4338,C_572273,P_68805,C_572273,2,这个女人如果不是貌若天仙以后要一辈子嫁不出去了,daily
8858,U_140610,C_696380,P_68805,C_696380,4,其实也没什么大不了的。对男人来说，不碰女人，不谈恋爱，不结婚，自己赚钱自己花，也是一件好事。,daily
8859,U_120262,C_553287,P_68805,C_553287,4,大家心里都明白,daily
8860,U_118919,C_839181,P_68805,C_839181,4,结果一检测发现连内裤上都没有男方的生物信息,daily
8861,U_33561,C_225091,P_68805,C_225091,4,山西可能确实这样有人谈了5.6年还没做过。,daily
8862,U_60439,C_58718,P_68805,C_58718,4,说说你拿了多少钱？,daily
8863,U_6174,C_236996,P_68805,C_236996,4,有理由怀疑就是因为条件没谈成 所以才产生如此大的矛盾,daily
8864,U_63815,C_815908,P_68805,C_815908,4,性行为的证据是什么？,daily
8865,U_159545,C_252892,P_68805,C_252892,4,现在什么年代，有几个待嫁的女的没同居过,daily
8866,U_74604,C_419154,P_68805,C_419154,4,结婚率，生育率，马上会创新低,daily
8867,U_40777,C_110832,P_68805,C_110832,2,其实女方最珍贵的嫁妆就是处女膜,daily
8868,U_119112,C_382165,P_68805,C_382165,4,这么不愿意为何还要订婚呢。,daily
8869,U_232512,C_552876,P_68805,C_552876,4,要彩礼的都果断放弃，爱情不应该掺杂金钱，否则马上就变味了。爱情就不应该提钱。,daily
8870,U_132883,C_599488,P_68805,C_599488,1,保护捞女，以后就这么干,daily
8871,U_148303,C_14768,P_68805,C_14768,4,说的很好，分析的从头到尾都很清楚，可是再清晰的逻辑教不会那些装糊涂的人,daily
8872,U_144143,C_845847,P_68805,C_845847,4,讲法律就一直讲法律，不要跳到民间风俗，收取超出男方意愿的彩礼，就是敲诈勒索骗婚,daily
8873,U_212023,C_456783,P_68805,C_456783,4,必须搞清楚性行为与施暴的前后关系！！！,daily
8874,U_228904,C_450593,P_68805,C_450593,1,@-冰冻咖啡- 哎，说你心智不成熟，就只会下三路。说不过又嘴硬，只会拉黑。祝您开心。,daily
8875,U_47244,C_530348,P_68805,C_530348,1,这样骗婚更简单了,daily
8876,U_75247,C_781463,P_68805,C_781463,1,男方中专骗大专，确实骗婚。,daily
8877,U_75247,C_732052,P_68805,C_732052,4,这个案子男方中专学历骗人和中介大专为什么不报道？不上热搜？,daily
8878,U_253226,C_648809,P_68805,C_648809,4,穿的像个女鬼,daily
8879,U_14298,C_654184,P_68805,C_654184,4,夫妻关系中的性关系也是不平等的。男的不想要，女的非要。,daily
8880,U_108970,C_676365,P_68805,C_676365,1,一群拒绝进化的远古生物在评论区团建了,daily
8881,U_139787,C_12283,P_68805,C_12283,3,保护女性性自主权，就是保护女性被当做人看的权利。,daily
8882,U_29827,C_589885,P_68805,C_589885,3,哪个女生会拿自己清白开玩笑，哈哈哈哈哈哈，这句话真搞笑。小慧君已经给税收到五千年后了。,daily
8883,U_227399,C_244517,P_68805,C_244517,1,想问下作者是否每次都征得了女方的确认同意？想必是没有，我看你也是个强奸犯！,daily
8884,U_39814,C_157386,P_68805,C_157386,4,看了评论区，一堆深受西方性开放观念影响的，其中不乏很多“唯恐天下不乱者”。多少年前法律就明确了“婚内强奸罪”，到如今，依然有很多人深度坚信“只要双方确定了男女朋友关系，包括相亲等形式，就可以随意的和对方发生性关系。”,daily
8885,U_35129,C_173029,P_68805,C_173029,1,我没看见什么结婚恋爱，我只看见买卖人口，卖方主导的是女方家长，买方是男方一家子，看评论区就知道，有多少人把别人当商品看，也把自己当商品看。,daily
8886,U_75247,C_368587,P_68805,C_368587,4,刚看到大家转发的女记者萝卜婷去年初的报道，里面采访了男方和女方。有之前二审前大家知道的信息：比如彩礼已退回，男方案发后没收女方手机，窗帘被烧，女方家长要求提前加房名，但没再要过钱；也有我刚知道的：女方认为男的才是骗婚，！！！罪犯中专骗说是大专，录音行车记录仪证据是男方录的！！！。,daily
8887,U_193152,C_198176,P_68805,C_198176,4,彩礼的婚姻就奇葩，谈婚论嫁谈彩礼，谈钱就是没有谈感情，所以订了婚还不愿意，那还订啥婚。,daily
8888,U_157560,C_646610,P_68805,C_646610,4,一直没有搞明白，他们订婚第二天就住一起了吗？一般订婚仪式结束当天不是各回各家？,daily
8889,U_43160,C_741221,P_68805,C_741221,4,这么高彩礼还要让男方房产＋女孩名字，如果家庭条件一般，一家人的正常生活基本被拿捏了。 男方真是失财失人又名誉扫地。,daily
8890,U_27669,C_299682,P_68805,C_299682,4,在报案前提出房产证加名明显涉嫌敲诈，订婚不影响强奸认定也不应该影响敲诈认定,daily
8891,U_171438,C_297115,P_68805,C_297115,4,华南理工大学法学院副教授叶竹盛对南风窗分析：订婚只能代表在伦理上男女双方发生关系具有正当性，不受社会非议，但并不代表任何一方因此就产生了发生性关系的义务。也就是说，发生关系依然不能强迫，还是要以自愿作为基础。在不自愿的情况下，不论订婚还是未订婚，不论婚内还是婚外，都可能成立强奸,daily
8892,U_11548,C_234944,P_68805,C_234944,4,这个案件，难的就是：判决男方强奸罪，确实有失公信，关键女方衣物完整，女方的内裤和擦试物以及身体没检测到男方精斑，可是女方报警时录音口供，女方母亲录音和男方行车记录仪以及男方亲口承认强奸的事实，结合电梯里的拖拽，淤青记录，这就是强奸的证据，所以说，应该是强奸未遂，不可能无罪释放。,daily
8893,U_70884,C_807850,P_68805,C_807850,4,这个订婚协议为什么说男方反悔扣除，女方反悔就只是返还而不是付出相同代价。这件事本来就是一本烂账，俩个奇葩,daily
8894,U_194782,C_575778,P_68805,C_575778,4,既然女方不愿意发生关系，为什么要收彩礼？,daily
8895,U_79518,C_809960,P_68805,C_809960,4,好像大家讨论的最多的是物证不够支持强奸既遂吧，第二多的是怀疑女方因为要房子提前加名没有得到同意，事后撤回性同意，虽然有说订婚了两个人发生关系也正常，但是没有哪个说可以强迫女方发生关系。这个最大的问题在于两个人发生冲突到底是因为什么，是不给加名还是发生关系？,daily
8896,U_18688,C_687394,P_5743,C_687394,4,说实话：一群法盲，订婚怎么了？重要是看性质。有的婚后强行发生的也属于性侵！,daily
8897,U_177143,C_72041,P_5743,C_72041,4,同样的，正常人也不会认为，结了婚，丈夫就可以强奸妻子。问题的症结依然是“性同意”如何界定？“性同意”如何避免商品化？——否则，夫妻生活就成为被单方面豁免的强奸罪，这会引发巨大的社会问题，夫妻吵个架、夫妻闹离婚，直接告强奸，民事直接上格到刑事。婚姻制度原本就是财产制度，同时给性欲提...全文,daily
8898,U_169769,C_527612,P_5743,C_527612,4,只要放几个诬告受到惩罚的案例就行了。拘泥于这个案例再说也没用。,daily
8899,U_148013,C_510450,P_5743,C_510450,4,打官司只有律师赢了,daily
8900,U_177143,C_355211,P_5743,C_355211,4,又是一个揣着明白装糊涂的货，自己树一个不存在的靶子，然后疯狂扫射：正常人谁会认为“订婚”了就代表“性同意”？本案的争议点是：1、“性同意”如何界定？事发之前，男方双方已经有过边缘性行为，事发当日女方主动与男方搂搂抱抱进电梯上楼，主动进屋，主动上床，然后事情进入一个第三方不知情的黑...全文,daily
8901,U_110010,C_27903,P_5743,C_27903,1,田力真是一种可怕的生物按照他们的逻辑就算已婚了，不管他老婆今天状态心情如何发生了什么事，只要田力想要，就可以凭借一纸结婚证合法强奸,daily
8902,U_17891,C_69609,P_5743,C_69609,4,做了就是做了，男的自己都承认，结果网友在哪喊哎亚没证据哎亚被下套了,daily
8903,U_225920,C_483659,P_5743,C_483659,4,那些还在发疯一样嚎叫的，怀疑他们根本不具备“长文”的阅读理解能力，看看那些个的发言，就知道结婚率为啥这么低了,daily
8904,U_106005,C_805989,P_5743,C_805989,4,我觉得这个案件称为订婚强奸案就很不合适，只是一起普通不过的强奸案了，和订婚结婚离婚等等有关系吗？,daily
8905,U_71144,C_327354,P_5743,C_327354,4,哈哈哈 我先润为敬,daily
8906,U_155090,C_837766,P_5743,C_837766,4,#别用结婚意愿绑架订婚强奸案判决# 新浪新闻@前主编 特邀知名评论员@评论员曹林 ：备受关注的“订婚强奸案”二审维持原判。#订婚并不意味着性同意#,daily
8907,U_146864,C_224819,P_5743,C_224819,4,#别用结婚意愿绑架订婚强奸案判决# 新浪新闻@前主编 特邀知名评论员@评论员曹林 ：我并不认为这些质疑会消解法律权威。#订婚并不意味着性同意#,daily
8908,U_136519,C_546223,P_5743,C_546223,4,“其三，性同意意味着身份平等，师生、医护、上下级等不平等关系下的“同意”，并不视为同意。”这个让我想到了曾经的一部剧《不完美受害人》，这部剧曾经也在网上引起轩然大波，无数人攻击女主。当时也让我很震惊。现在明白了，我国法律是有明确规定的。,daily
8909,U_2882,C_562671,P_5743,C_562671,4,挺幽默的，还是死刑吧,daily
8910,U_178719,C_335531,P_5743,C_335531,4,严正遏制了社会还有一部分男性女性，妄图结婚的不正风气！,daily
8911,U_158607,C_681328,P_5743,C_681328,4,前主编没有抓住重点，大家都是认可“性同意”的，关键是女方订了婚收了钱，凭什么“不同意”。,daily
8912,U_169769,C_240693,P_5743,C_240693,4,这是这就是抛开自然规律强调程序正义。婚姻的本质是在性同意的基础上加上人类的感情链接以及经济契约，这样能更好的保证繁衍和下一代成长。订婚就是决定结婚，就应该是做好思想准备的，否则就不该订婚。把婚姻从繁衍这个基本出发点剥离而只讲经济契约，就是自毁长城。,daily
8913,U_247911,C_280037,P_5743,C_280037,4,#别用结婚意愿绑架订婚强奸案判决#知名评论员@评论员曹林 ：真问题应该是：谁敢跟这样的人结婚？#订婚并不意味着性同意#,daily
8914,U_42704,C_635137,P_5743,C_635137,4,典型的自己又来意淫标题自我解释。,daily
8915,U_157960,C_791015,P_5743,C_791015,4,#别用结婚意愿绑架订婚强奸案判决# 特邀知名评论员@评论员曹林 ：二审法院裁定驳回上诉，维持原判。#订婚并不意味着性同意#详戳↓↓,daily
8916,U_226785,C_342038,P_5743,C_342038,4,新浪新闻@前主编 特邀知名评论员@评论员曹林 ：#别用结婚意愿绑架订婚强奸案判决#推进性同意观念水位的提升。#订婚并不意味着性同意#,daily
8917,U_233933,C_290732,P_5743,C_290732,4,新浪新闻@前主编 特邀知名评论员@评论员曹林 ：#别用结婚意愿绑架订婚强奸案判决#婚内都可认定强奸。#订婚并不意味着性同意#,daily
8918,U_237598,C_687853,P_5743,C_687853,4,你教我做事啊,daily
8919,U_96792,C_381310,P_5743,C_381310,4,高彩礼或者某些经济方面的潜规则，是与低意愿结婚深度捆绑的。,daily
8920,U_128033,C_22533,P_5743,C_22533,4,为什么拿彩礼不构成卖淫或买卖人口？,daily
8921,U_17379,C_51816,P_5743,C_51816,4,不结婚不是好事吗？结婚对男女现在都是风险。不结婚解决很多问题。,daily
8922,U_136522,C_455213,P_5743,C_455213,4,但是可以用订婚结婚绑架男人的钱对吧,daily
8923,U_104615,C_531268,P_5743,C_531268,4,急晕了这是，怎么带不了节奏了,daily
8924,U_39643,C_183334,P_5743,C_183334,4,霸总再也不敢随随便便把女人挤在墙边了,daily
8925,U_87657,C_714325,P_5743,C_714325,4,男性在个人自由全面发展的征程上，走的完全是结合自己实际情况、遵循自己意愿的道路。事实证明，是否选择结婚，没有可以奉为金科玉律的教科书，更没有可以对男性颐指气使的教师爷。,daily
8926,U_2292,C_168310,P_5743,C_168310,4,物质上行了就行了,daily
8927,U_20983,C_265616,P_5743,C_265616,4,#别用结婚意愿绑架订婚强奸案判决#知名评论员@评论员曹林 ：真问题应该是：谁敢跟这样的人结婚？#订婚并不意味着性同意#,daily
8928,U_229541,C_653081,P_5743,C_653081,4,#别用结婚意愿绑架订婚强奸案判决# 知名评论员@评论员曹林 ：捍卫正当的辩护权、维护程序正义，也是正义。#订婚并不意味着性同意#,daily
8929,U_110818,C_560204,P_5743,C_560204,4,#别用结婚意愿绑架订婚强奸案判决#知名评论员@评论员曹林 ：判订婚强奸案，跟“不愿结婚”有什么关系呢？#订婚并不意味着性同意#,daily
8930,U_19783,C_98937,P_5743,C_98937,4,#别用结婚意愿绑架订婚强奸案判决#知名评论员@评论员曹林 ：结婚后同样“不能违背意愿”。#订婚并不意味着性同意#,daily
8931,U_621,C_288532,P_5743,C_288532,4,知名评论员@评论员曹林 ：所谓性同意，不是非要签一个协议，它意味着一种对意愿的尊重。#别用结婚意愿绑架订婚强奸案判决#，#订婚并不意味着性同意#。,daily
8932,U_2171,C_545472,P_5743,C_545472,4,#别用结婚意愿绑架订婚强奸案判决#新浪新闻@前主编 特邀知名评论员@评论员曹林 ：排除“合理怀疑”的努力值得尊重。#订婚并不意味着性同意#,daily
8933,U_164205,C_563484,P_5743,C_563484,4,#别用结婚意愿绑架订婚强奸案判决#新浪新闻@前主编 特邀知名评论员@评论员曹林 ：结婚不是获得对配偶身体和精神的支配权。#订婚并不意味着性同意#,daily
8934,U_172581,C_132800,P_5743,C_132800,4,同样也希望大家别用扶不扶绑架鹏宇案，不能因为个别极端案例影响社会风气,daily
8935,U_162073,C_466271,P_5743,C_466271,4,关键在于女方家属以减少当事人痛苦为由加速加大财产分割,daily
8936,U_39302,C_676798,P_5743,C_676798,4,结婚意愿又关你什么事，难道不是人人心中都有一杆秤吗？,daily
8937,U_32679,C_579805,P_5743,C_579805,4,吃饭，逛街，买东西，看电影都没事，到了晚上：我妈妈不让我在外面过夜,daily
8938,U_104218,C_617709,P_5743,C_617709,4,你要是放几个诬告被罚的案例就行，比在小号嘞,daily
